text,file_name,contextual_chunk
"{'date': 'Aug 17, 2024 | 9:00 am - 3:00 pm', 'description': 'Feel like a kid again at the National Aviary!', 'category': 'Community,, Outdoor,, Tours,, Workshops & Classes', 'venue': 'National Aviary 700 Arch St Pittsburgh, PA 15222', 'more_details': 'Spend a day with Aviary staff and go behind the scenes to see what it takes to care for the more than 500 birds and animals that call the National Aviary home! Help prepare enrichment for the flock, get up close with Animal Ambassadors, and learn about National Aviary conservation projects across the globe. Registration includes all camp activities, including crafts, up-close animal encounters, and a boxed lunch.', 'event_name': 'Summer Camp…For Adults!'}",combined_events,"Summer Camp…For Adults! at the National Aviary, Aug 17, 2024, offers hands-on bird care and conservation workshops."
"{'date': 'Aug 17, 2024 | 7:00 pm - 11:00 pm', 'description': ""Attend the Steelers' Preseason game against the Buffalo Bills!"", 'category': 'Outdoor,, Sports + Recreation', 'venue': 'Acrisure Stadium 100 Art Rooney Ave Pittsburgh, PA 15212', 'more_details': '', 'event_name': 'Pittsburgh Steelers vs. Buffalo Bills'}",combined_events,"The Steelers' Preseason game against the Buffalo Bills on August 17, 2024, at Acrisure Stadium in Pittsburgh."
"{'date': 'Aug 17, 2024 - Aug 18, 2024 | 1:00 pm - 3:00 pm', 'description': 'Fort Pitt Museum staff and members of Native tribes will teach visitors how to play stickball on the Fort Pitt Museum lawn.', 'category': 'Arts + Culture,, Free event,, Sports + Recreation', 'venue': 'Fort Pitt Museum in Point State Park 601 Commonwealth Place Pittsburgh, PA 15222', 'more_details': 'Join Fort Pitt Museum staff and members of Native tribes who once dwelled in our region for a weekend filled with the American Indian game of stickball on Saturday, Aug. 17 and Sunday, Aug. 18. Stickball is a precursor to lacrosse and shares aspects of many modern-day field sports like soccer, field hockey, and American football. Historically, the game was used to resolve conflicts within tribal communities and between tribes from other towns and regions. A tradition passed down from generation to generation, stickball is still played competitively by Native tribes across America.', 'event_name': 'Stickball at the Fort'}",combined_events,Stickball at the Fort: A Weekend Event to Teach Visitors How to Play the American Indian Game of Stickball
"{'date': 'Aug 16, 2024 - Aug 25, 2024', 'description': 'This Pittsburgh Premiere of an original new musical composed by Richard Oberacker with book and lyrics by Oberacker and Robert Taylor, is an unflinching and honest story about confronting the cost of war and finding salvation in the notes of a song.', 'category': 'Arts + Culture', 'venue': 'New Hazlett Theater 6 Allegheny Square E Pittsburgh, PA 15222', 'more_details': 'It’s 1945. American soldiers return home to ticker-tape parades and overjoyed families, and Private First Class Donny Novitski, singer and songwriter, returns with the hope of rebuilding his life with just the shirt on his back and a dream in his heart. Donny joins forces with a motley group of fellow veterans, and together they form a band unlike any the nation has ever seen to compete in a national swing band competition. Winner! 2017 Tony Award for Best Choreography – Andy Blankenbuehler Nominee: Two 2017 Tony Awards, including Best Orchestrations Winner! Two 2017 Drama Desk Awards including Outstanding Orchestrations Nominee: Seven 2017 Drama Desk Awards, including Outstanding Music & Outstanding Book of a Musical', 'event_name': 'Bandstand'}",combined_events,Pittsburgh Premiere of an original musical about war and redemption.
"{'date': 'Aug 16, 2024 - Aug 25, 2024 | 7:00 pm - 10:00 pm', 'description': 'An unflinching and honest story about confronting the cost of war and finding salvation in the notes of a song.', 'category': 'Arts + Culture,, Entertainment', 'venue': 'New Hazlett Theater 6 Allegheny Square East Pittsburgh, PA 15212', 'more_details': 'This Pittsburgh Premiere of an original new musical composed by Richard Oberacker with book and lyrics by Oberacker and Robert Taylor, is an unflinching and honest story about confronting the cost of war and finding salvation in the notes of a song. It’s 1945. American soldiers return home to ticker-tape parades and overjoyed families, and Private First Class Donny Novitski, singer and songwriter, returns with the hope of rebuilding his life with just the shirt on his back and a dream in his heart. Donny joins forces with a motley group of fellow veterans, and together they form a band unlike any the nation has ever seen to compete in a national swing band competition. Winner! 2017 Tony Award for Best Choreography – Andy Blankenbuehler Nominee: Two 2017 Tony Awards, including Best Orchestrations Winner! Two 2017 Drama Desk Awards including Outstanding Orchestrations Nominee: Seven 2017 Drama Desk Awards, including Outstanding Music & Outstanding Book of a Musical', 'event_name': 'Bandstand'}",combined_events,A Pittsburgh premiere of an original musical about war veterans and their journey to find salvation through music.
"{'date': 'Aug 16, 2024 | 10:00 am - 12:00 pm', 'description': 'In this extended tour, you will have an in-depth experience of two of Downtown Pittsburgh’s most significant buildings: H. H. Richardson’s Allegheny County Courthouse (completed 1888) and Henry Hornbostel’s City-County Building (completed 1917).', 'category': 'Tours', 'venue': 'Corner of Grant Street and Forbes Avenue, near the parking lot Pittsburgh, PA 15219', 'more_details': '$20.00 per person This tour is limited to 20 participants . Tickets will not be available after 11:30 p.m. on August 15. Purchase a ticket below. In this extended tour, you will have an in-depth experience of two of Downtown Pittsburgh’s most significant buildings: H. H. Richardson’s Allegheny County Courthouse (completed 1888) and Henry Hornbostel’s City-County Building (completed 1917). The tour includes interior spaces that generally are not open to the public, giving participants an appreciation of the extraordinary design creativity, craftsmanship, and artistry that brought these buildings into being. Standing side by side on Pittsburgh’s grand civic boulevard, the Courthouse and the City-County Building provide a brilliant comparison of approaches to meeting the architectural needs of a growing city. Tour Meeting Point: Corner of Grant Street and Forbes Avenue (Pittsburgh, PA 15219), near the parking lot Tour Ending Point: City-County Building, 414 Grant Street, Pittsburgh, PA 15219 Please arrive 15 minutes before start time in order to ensure that the tour gets underway on time. Dress for the weather (PHLF tours proceed rain or shine!), and wear comfortable shoes. By purchasing a ticket for this tour, you acknowledge that you are physically able to undertake the tour, assume all personal risk during the tour, consent to being photographed during the tour, and permit PHLF to use your image in our communications. This tour is handicap accessible. Please notify us of your needs two business days in advance of the tour.', 'event_name': 'Allegheny County Courthouse, Jail, & City-County Building'}",combined_events,"An extended tour of Downtown Pittsburgh's Allegheny County Courthouse and City-County Building, including their interior spaces and architectural details."
"{'date': 'Aug 16, 2024 - Aug 22, 2024', 'description': 'In a tiny rural village in Argentina, Rita Lopez, a pious yet insatiably competitive woman, discovers that staging a miracle could be her ticket to sainthood.', 'category': 'Arts + Culture,, Entertainment,, Film & Movies', 'venue': 'Harris Theater 809 Liberty Ave Pittsburgh, PA 15222', 'more_details': 'In the tiny town of Santa Rita lives Rita, an elderly chapel keeper. She and the women in her church group are in constant competition to see who is the most saintly. But no matter how many times she polishes the chapel floors, her effort is always overlooked. One day, in one of the back rooms, she stumbles upon the town’s beloved statue of Santa Rita, believed to have been stolen decades ago. Seizing the opportunity, she stages a “miracle” that will finally anoint her as the most admired woman in town. With the reluctant help of her neglected husband, Rita finds that the road to sainthood is not exactly glamorous, while the world around her has been brimming with strange magic all along. Directed by Tomás Gómez Bustillo 2023 | Argentina, USA | Spanish language with English subtitles | DCP', 'event_name': 'Chronicles of a Wandering Saint'}",combined_events,"A pious woman in Argentina stages a ""miracle"" to become a saint, but faces challenges and unexpected magic along the way."
"{'date': 'Aug 15, 2024 - Aug 16, 2024', 'description': '', 'category': 'Convention', 'venue': 'David L. Lawrence Convention Center 1000 Fort Duquesne Boulevard Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Insight PA August Face to Face Professional Development Conference 2024'}",combined_events,"Insight PA August Face to Face Professional Development Conference 2024 took place from August 15 to 16, 2024, at the David L. Lawrence Convention Center in Pittsburgh, PA."
"{'event_name': 'Intermission: An Artful Networking Series', 'date': 'August 15, 2024', 'description': 'Take an “intermission” from work and join the party. Tour the galleries and chill on the patio…simply BE at AWAACC.'}",combined_events,An artful networking event where attendees can tour galleries and relax on the patio.
"{'date': 'Sep 19, 2024 | 6:00 pm - 10:00 pm', 'description': 'Drink. Dine. Dance. Decompress. Take an “intermission” from work and join the party. Tour the galleries and chill on the patio…simply BE at AWAACC.', 'category': 'Community,, Nightlife', 'venue': 'August Wilson African American Cultural Center 980 Liberty Ave Pittsburgh, PA 15222', 'more_details': 'Take an “intermission” from work and join the party. Tour the galleries and chill on the patio…simply BE at AWAACC. 21 and over + City Stylish Attire Cash Bar and Hors D’oeuvres', 'event_name': 'Intermission: An Artful Networking Series'}",combined_events,"Intermission: An Artful Networking Series is a community event at AWAACC featuring drinks, dining, dancing, gallery tours, and relaxation."
"{'date': 'Oct 17, 2024 | 6:00 pm - 10:00 pm', 'description': 'Take an “intermission” from work and join the party. Tour the galleries and chill on the patio…simply BE at AWAACC.', 'category': 'Arts + Culture,, Community,, Nightlife', 'venue': 'The August Wilson African American Cultural Center 980 Liberty Ave Pittsburgh, PA 15222', 'more_details': 'Take an “intermission” from work and join the party. Tour the galleries and chill on the patio…simply BE at AWAACC. 21 and over + City Stylish Attire Cash Bar and Hors D’oeuvres', 'event_name': 'Intermission: An Artful Networking Series'}",combined_events,"An ""intermission"" event at AWAACC featuring art tours and a relaxed atmosphere."
"{'date': 'Aug 15, 2024 | 7:00 pm - 9:00 pm', 'description': 'Get a glimpse of how the Pittsburgh Symphony will be representing their city on the 2024 European Festivals Tour.', 'category': 'Arts + Culture,, Music', 'venue': 'Heinz Hall 600 Penn Ave Pittsburgh, PA 15222', 'more_details': ""Get a glimpse of how the Pittsburgh Symphony will be representing their city on the 2024 European Festivals Tour. Longtime collaborator Yefim Bronfman plays Rachmaninoff's demanding Third Piano Concerto, and Maestro Honeck leads the orchestra through Mahler's Fifth Symphony, which opens with a solemn march and proceeds to a finale of ecstatic heights. To learn more about the upcoming European Tour,Â click here ."", 'event_name': 'European Sendoff Concert'}",combined_events,"Pittsburgh Symphony performs in Europe on the 2024 European Festivals Tour, featuring Yefim Bronfman and Maestro Honeck."
"{'date': 'Aug 14, 2024 | 6:00 pm - 8:00 pm', 'description': 'Learn about Pittsburgh’s rich sports history from the water!', 'category': 'Outdoor,, Sports + Recreation', 'venue': 'Heinz Quay Boat Launch Three Rivers Heritage Trail Pittsburgh, PA 15212', 'more_details': 'Learn about Pittsburgh’s rich sports history from the water! Departing from our Downtown pop-up located next to our two current stadiums, we’ll paddle along the Allegheny River. Trip Leaders : Our trained Kayak Pittsburgh Excursionists and Volunteer Trip Leaders will safely navigate the group around the river. They will also provide a safety/instructional talk before heading out on the water. Activity level: Beginner – This event will involve paddling on the Allegheny River. The river is generally calm and suitable for kayakers with little experience. Our staff will ensure all paddlers are accurately prepared. What to Bring: While no one plans to tip a boat kayaking is considered a “get wet” sport. You might get dripped on or splashed occasionally. It is best to wear clothes that dry quickly. Wear comfortable shoes that could potentially get wet. Yep in mind anything you bring on the water with you could get wet!! Distance: Participants can expect to cover roughly 1.5 to 2 miles on the river. We’ll launch from and return to the same point. Starting Location: Our trip will depart from our Downtown pop-up located at the Heinz Quay boat launch below Acrisure stadium. The map link is below. Ticket Sales Close: Ticket sales will close 24 hours before the program Important Info: Please arrive 15 minutes before the start time to ensure that the trip gets underway on time. Dress for the weather (Venture Outdoors trips proceed rain or shine!), bring water and wear comfortable closed toe shoes. By purchasing a ticket, you acknowledge that you are physically able to undertake the activity described above.', 'event_name': 'Pittsburgh Sports Paddle'}",combined_events,"A kayaking adventure on the Allegheny River in Pittsburgh, PA, covering 1.5 to 2 miles, departing from the Heinz Quay boat launch."
"{'date': 'Aug 13, 2024 | 6:30 pm - 10:00 pm', 'description': 'Enjoy a comedy show at Space Bar!', 'category': 'Entertainment,, Nightlife', 'venue': 'Space Bar 22 Market Square Pittsburgh, PA 15222', 'more_details': ""What’s the deal with comedy in space? Launch sequence: Headliner: Vinny Palatucci Featuring: Brittany Alexis and Andreas O'Rourke Opener: Eric Damon Produced and hosted by John Santore And seriously folks, tip your bartenders—they’re the real heroes keeping us all grounded!"", 'event_name': 'COSMIC COMEDY'}",combined_events,"COSMIC COMEDY is a comedy show at Space Bar featuring headliners Vinny Palatucci, Brittany Alexis, and Andreas O'Rourke, with Eric Damon as the opener and John Santore hosting."
"{'date': 'Aug 12, 2024 | 9:30 am - 1:30 pm', 'description': 'Building Bridges Day is a community-focused event that promotes unity and connection among all individuals, regardless of their backgrounds or differences.', 'category': 'Community,, Outdoor', 'venue': 'Highmark Stadium 510 West Station Square Drive Pittsburgh, PA 15219', 'more_details': 'This event marks the first annual observance of Build Bridges Day. The Build Bridges Day event will feature various activities, such as mural painting and community dialogues to foster relationships and encourage collaboration. There will be different cultural performances, live bands, vendors with school supplies, food and more.', 'event_name': 'Building Bridges Day'}",combined_events,Building Bridges Day is an annual community event promoting unity and connection through various activities and performances.
"{'date': 'Aug 3, 2024 | 9:00 am - 1:00 pm', 'description': 'Building Bridges Day is a community-focused event that promotes unity and connection among all individuals, regardless of their backgrounds or differences.', 'category': 'Community,, Family,, Outdoor', 'venue': 'Roberto Clemente Bridge Pittsburgh, PA 15222', 'more_details': 'Building Bridges Day is a community-focused event that promotes unity and connection among all individuals, regardless of their backgrounds or differences. This event marks the observance of Building Bridges Day . This event will feature various activities, such as mural painting and community dialogues to foster relationships and encourage collaboration. There will be performances from different cultures, live band, food vendors, and more.', 'event_name': 'Building Bridges Day'}",combined_events,Building Bridges Day is a community event promoting unity and connection across backgrounds and differences.
"{'date': 'Aug 11, 2024 | 7:30 pm - 9:30 pm', 'description': 'A coven of teen witches transforms their high school into a little shop of horrors in the magically delicious comedy/thriller The Craft.', 'category': 'Arts + Culture,, Entertainment,, Film & Movies', 'venue': 'Harris Theater 809 Liberty Ave Pittsburgh, PA 15222', 'more_details': 'In the cult classic The Craft , a powerful coven is formed when a new girl in town befriends three other misfits with supernatural tendencies. But it becomes good witch vs. bad witch when some of those in the group start to use their powers for revenge and their own personal gain. Self-centered, vengeful, and vain, these teens with special powers are a heightened version of the typical high school girl flick. Only in this case there’s levitation, love spells, and Manon. The movie depicts, often quite sharply and humorously, the adventures of tough girls who know they’ll never fit in but are nonetheless determined not to let their peers back them into a corner. Early episodes in which the girls probe the dark corners of their minds, as they embark on a journey that takes them from passivity to intoxicating empowerment, are cleverly scripted and sharply acted. Directed by Andrew Fleming 1996 | USA | English language | 35mm Rated R', 'event_name': 'The Craft (1996) in 35mm'}",combined_events,The Craft is a 1996 cult classic comedy-thriller film about a coven of teenage witches transforming their high school into a magical shop of horrors.
"{'date': 'Aug 10, 2024 | 8:00 pm - 10:00 pm', 'description': 'Menzel is a Tony-Award winning, powerhouse multi-hyphenate: a singer, an actress in film and TV, a songwriter, a Broadway star, and a philanthropist.', 'category': 'Arts + Culture,, Music', 'venue': 'Benedum Center 7th St and Penn Ave Pittsburgh, PA 15222', 'more_details': 'She rose to fame for her role as Maureen in the popular Broadway musical Rent, and her career took off when she won a Tony Award for her role as Elphaba, the Wicked Witch of the West, in the smash musical Wicked. Her voice can be heard as Elsa in Disney’s Oscar® winning Frozen, the second highest grossing animated films of all time, with more than $1.2 billion in worldwide box office revenue. The film’s song “Let It Go”, voiced by Menzel, became an instant international phenomenon, winning the Oscar® for Best Original Song–where Menzel performed it at the ceremony–and the Grammy® Award for Best Song Written for Visual Media. The track reached #5 on the Billboard Hot 100, making Menzel the first artist with both a Billboard Top 10 hit and a Tony Award for acting. Menzel received the Breakthrough Artist of the Year Award at Billboard’s annual Women in Music event in 2014 and performed the National Anthem at Super Bowl XLIX. A skillful songwriter, Menzel’s prolific recording career includes multiple cast albums and the solo albums: Still I Can’t Be Still, Here, I Stand, and Idina, which landed in the Top 30 on Billboard’s Top 200 charts upon its release in 2016. She’s released 2 holiday-themed albums, Holiday Wishes, which debuted at #1 on Billboard’s Holiday Albums chart and gave Menzel a Top 10 album on the Billboard Top 200 Album Chart and its 2019 follow-up, Christmas: A Season of Love featuring duets with Ariana Grande, Billy Porter, Josh Gad and Idina’s husband, Aaron Lohr. This past fall, Menzel released her electrifying dance project Drama Queen via BMG. The project is a departure from what she’s released in the past, as Menzel showcases her powerhouse vocals through disco-infused beats and soaring anthems. Idina worked with award-winning collaborators including Nile Rodgers (Chic, Diana Ross, Beyonce), Justin Tranter (Lady Gaga, Selena Gomez), Jake Shears (Scissor Sisters), Sir Nolan (Shawn Mendes, Carly Rae Jepsen), Jim Eliot (Elie Goulding, Kylie Minogue) and more. Menzel has also released two children’s picture books alongside her sister, Cara Mentzel, called “Loud Mouse,” and “Proud Mouse” via Disney Publishing Worldwide. Both books center around self-acceptance and being true to yourself.', 'event_name': 'Idina Menzel'}",combined_events,"Idina Menzel is a Tony-Award winning, powerhouse multi-hyphenate who rose to fame for her roles in Broadway musicals and has released multiple albums and children's picture books."
"{'date': 'Aug 10, 2024 | 7:00 pm - 10:00 pm', 'description': 'Come cheer on the Pittsburgh Riverhounds as they take on San Antonio!', 'category': 'Entertainment,, Sports + Recreation', 'venue': 'Highmark Stadium 510 W Station Square Dr Pittsburgh, PA 15219', 'more_details': '', 'event_name': 'Pittsburgh Riverhounds SC vs. San Antonio FC'}",combined_events,"Pittsburgh Riverhounds SC vs. San Antonio FC event at Highmark Stadium on August 10, 2024."
"{'date': 'Aug 10, 2024 | 7:00 pm - 9:00 pm', 'description': 'Just Bring It! A new live show from Dave Stewart, the producer of Real Pittsburgh Stories, mixes stand-up comedy, a game show, and a scavenger hunt (sort of).', 'category': 'Entertainment', 'venue': 'Arcade Comedy Theater 943 Liberty Ave Pittsburgh, PA 15222', 'more_details': 'Just Bring It! A new live show from Dave Stewart, the producer of Real Pittsburgh Stories, mixes stand-up comedy, a game show, and a scavenger hunt (sort of). Our comedians have been tasked with providing a bunch of particular items, the one who brings the silliest items gets to close out the show with a fresh 10 minute comedy set!! The items will be judged by our panel of “experts” who will use their skills, experience, and comedy awesomeness to pick the winner! The contestants: Jeremiah Ion (veteran of both stand up and improv, Jeremiah is the host of Cosplay Karaoke), Zach Funk (a touring stand up comedian, his album “Brains Are Weird” can be streamed everywhere), and Chrissy Costa (Pittsburgh Magazine 2024 Best of the Burgh Comedian of the Year). Dave Stewart will be joined by his co-host, Chris Hopper, of the Poor Man’s Podcast!', 'event_name': 'Just Bring It! with Dave Stewart'}",combined_events,"A new live show called ""Just Bring It!"" featuring Dave Stewart, a producer of Real Pittsburgh Stories, mixing stand-up comedy, a game show, and a scavenger hunt."
"{'date': 'Aug 10, 2024 | 7:30 pm - 10:30 pm', 'description': 'Colonel Blimp is both moving and slyly satirical, an incomparable film about war, love, aging, and obsolescence, shot in gorgeous Technicolor.', 'category': 'Arts + Culture,, Entertainment,, Film & Movies', 'venue': 'Harris Theater 809 Liberty Ave Pittsburgh, PA 15222', 'more_details': 'A dubiously boastful British officer recounts his life and career from the Boer War through World War II in Powell and Pressburger’s mocking send-up of the English military upper crust, based on an old newspaper cartoon series. Termed both “the greatest English film ever made” (The New Yorker) and “disgraceful” (Winston Churchill), Blimp traces the history of modern English warfare through the unreliable recollections of a career officer and lifetime bumbler, from his hot-headed youth to his more mature years, when he’s just full of hot air. Entirely stagebound, shot on increasingly elaborate sets, this imperial(ist) fantasy was The Archers’ first Technicolor work. Directed by Michael Powell, Emeric Pressburger 1943 | United Kingdom | English language | DCP Rated NR', 'event_name': 'Powell & Pressburger: The Life and Death of Colonel Blimp (1943)'}",combined_events,"Colonel Blimp is a satirical film directed by Michael Powell and Emeric Pressburger, set in the British military during World War II, exploring themes of war, love, aging, and obsolescence."
"{'date': 'Aug 10, 2024 | 11:00 am - 5:00 pm', 'description': 'VegFest is a free-to-attend, all veg event that showcases the best plant based food, shopping, animal welfare and non profit organizations in the city!', 'category': 'Festival,, Outdoor,, Shopping', 'venue': 'Allegheny Commons Park East 818 Cedar Ave Pittsburgh, PA 15212', 'more_details': 'Pittsburgh VegFest is an outdoor ‘go-to’ summer festival located in the heart of the city bringing together the best veg food in Pittsburgh, music, shopping, speakers, food, yoga demos, and family friendly entertainment for Pittsburghers of all ages – all celebrating the vibrant and diverse animal advocacy that goes on in the Steel City!', 'event_name': 'Pittsburgh VegFest 2024'}",combined_events,"Pittsburgh VegFest is a free, all-veg event showcasing plant-based food, shopping, animal welfare, and nonprofit organizations in Pittsburgh."
"{'date': 'Aug 9, 2024 | 12:00 pm - 1:00 pm', 'description': 'This is a relaxed, social discussion group where participants can freely practice their English-speaking skills with friendly neighbors. For English language learners looking to practice with other learners.', 'category': 'Workshops & Classes', 'venue': 'Carnegie Library of Pittsburgh Downtown 612 Smithfield St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Let’s Speak English!'}",combined_events,"A relaxed, social discussion group for English language learners to practice speaking skills with friendly neighbors."
"{'date': 'Aug 2, 2024 | 12:00 pm - 1:00 pm', 'description': 'This is a relaxed, social discussion group where participants can freely practice their English-speaking skills with friendly neighbors. For English language learners looking to practice with other learners.', 'category': 'Workshops & Classes', 'venue': 'Carnegie Library of Pittsburgh Downtown 612 Smithfield St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Let’s Speak English!'}",combined_events,"A relaxed, social discussion group for English language learners to practice speaking skills with friendly neighbors."
"{'date': 'Aug 2, 2024 - Aug 30, 2024 | 12:00 pm - 1:00 pm', 'description': 'This is a relaxed, social discussion group where participants can freely practice their English-speaking skills with friendly neighbors. For English language learners looking to practice with other learners.', 'category': 'Community,, Workshops & Classes', 'venue': 'Carnegie Library of Pittsburgh Downtown 612 Smithfield St Pittsburgh, PA 15222', 'more_details': 'This is a relaxed, social discussion group where participants can freely practice their English-speaking skills with friendly neighbors. For English language learners looking to practice with other learners.', 'event_name': 'Let’s Speak English!'}",combined_events,"A relaxed, social discussion group for English language learners to practice speaking skills with friendly neighbors."
"{'date': 'Sep 27, 2024 | 12:00 pm - 1:00 pm', 'description': 'This is a relaxed, social discussion group where participants can freely practice their English-speaking skills with friendly neighbors. For English language learners looking to practice with other learners.', 'category': 'Community,, Workshops & Classes', 'venue': 'Carnegie Library of Pittsburgh Downtown 612 Smithfield St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Let’s Speak English!'}",combined_events,"A relaxed, social discussion group for English language learners to practice speaking skills with friendly neighbors."
"{'date': 'Sep 20, 2024 | 12:00 pm - 1:00 pm', 'description': 'This is a relaxed, social discussion group where participants can freely practice their English-speaking skills with friendly neighbors. For English language learners looking to practice with other learners.', 'category': 'Community,, Workshops & Classes', 'venue': 'Carnegie Library of Pittsburgh Downtown 612 Smithfield St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Let’s Speak English!'}",combined_events,"A relaxed, social discussion group for English language learners to practice speaking skills with friendly neighbors."
"{'date': 'Sep 13, 2024 | 12:00 pm - 1:00 pm', 'description': 'This is a relaxed, social discussion group where participants can freely practice their English-speaking skills with friendly neighbors. For English language learners looking to practice with other learners.', 'category': 'Community,, Workshops & Classes', 'venue': 'Carnegie Library of Pittsburgh Downtown 612 Smithfield St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Let’s Speak English!'}",combined_events,"A relaxed, social discussion group for English language learners to practice speaking skills with friendly neighbors."
"{'date': 'Sep 6, 2024 | 12:00 pm - 1:00 pm', 'description': 'This is a relaxed, social discussion group where participants can freely practice their English-speaking skills with friendly neighbors. For English language learners looking to practice with other learners.', 'category': 'Community,, Workshops & Classes', 'venue': 'Carnegie Library of Pittsburgh Downtown 612 Smithfield St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Let’s Speak English!'}",combined_events,"A relaxed, social discussion group for English language learners to practice speaking skills with friendly neighbors."
"{'date': 'Oct 25, 2024 | 12:00 pm - 1:00 pm', 'description': 'This is a relaxed, social discussion group where participants can freely practice their English-speaking skills with friendly neighbors. For English language learners looking to practice with other learners.', 'category': 'Community,, Workshops & Classes', 'venue': 'Carnegie Library of Pittsburgh Downtown 612 Smithfield St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Let’s Speak English!'}",combined_events,"A relaxed, social discussion group for English language learners to practice speaking skills with friendly neighbors."
"{'date': 'Oct 18, 2024 | 12:00 pm - 1:00 pm', 'description': 'This is a relaxed, social discussion group where participants can freely practice their English-speaking skills with friendly neighbors. For English language learners looking to practice with other learners.', 'category': 'Community,, Workshops & Classes', 'venue': 'Carnegie Library of Pittsburgh Downtown Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Let’s Speak English!'}",combined_events,"A relaxed, social English-speaking practice group at Carnegie Library Downtown Pittsburgh."
"{'date': 'Oct 11, 2024 | 12:00 pm - 1:00 pm', 'description': 'This is a relaxed, social discussion group where participants can freely practice their English-speaking skills with friendly neighbors. For English language learners looking to practice with other learners.', 'category': 'Community,, Workshops & Classes', 'venue': 'Carnegie Library of Pittsburgh Downtown 612 Smithfield St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Let’s Speak English!'}",combined_events,"A relaxed, social discussion group for English language learners to practice speaking skills with friendly neighbors."
"{'date': 'Aug 9, 2024 | 7:00 pm - 11:00 pm', 'description': 'Join the RRR kick off party as Roots of Creation bring their Sugarshack Session to Revel with two unplugged sets: RoC and Grateful Dub.', 'category': 'Entertainment,, Nightlife', 'venue': 'Revel 242 Forbes Ave Pittsburgh, PA 15222', 'more_details': 'Rock Reggae & Relief superstars ROOTS OF CREATION are kicking off the festival weekend with a FREE reggae pop-up at Revel in Downtown Pittsburgh. Transport yourself to Sugarshack with two incredible unplugged sets by Roots of Creation. Set 1: RoC Set 2: Grateful Dub GRATEFUL DUB is a reggae-infused tribute to the Grateful Dead. Doors open at 7 PM, show starts at 8 PM. Overnight accommodations can be arranged at the Hilton Garden Inn Pittsburgh Downtown . Wake and make your way over to Rock Reggae & Relief 2024 on Saturday, August 10. Tickets are available at RockReggaeRelief.com . Rock Reggae & Relief is a charity reggae music festival that brings people together in love and unity and raises money for our neighbors in need. RRR 24 is raising money for Pittsburgh Scholar House and their Wayfinders Scholarship Fund. The Fund will help 20 single parents start or finish a degree program while supporting them and their children with stable affordable housing, childcare, and other wraparound services to improve the lives of these families.', 'event_name': 'Roots of Creation GRATEFUL DUB x Rock Reggae & Relief Kick Off Party'}",combined_events,"Roots of Creation's GRATEFUL DUB and Rock Reggae & Relief kick-off party at Revel in Pittsburgh, featuring two unplugged sets, with tickets available online."
"{'date': 'Aug 9, 2024 | 6:30 pm - 9:00 pm', 'description': 'Join us for a great evening of dining, sightseeing, fun and prizes aboard the Gateway Clipper Empress!', 'category': 'Family,, Tours', 'venue': 'Gateway Clipper Fleet 350 West Station Square Drive Pittsburgh, PA 15219', 'more_details': ""Are you ready to get together with your friends or partner for a fabulous night out? Join WORD FM aboard the Gateway Clipper Empress for a Faith & Family Dinner Cruise. Sailing from 6:30-9:00 pm (boarding begins at 6:00), relax in the company of fellow believers while you enjoy a great dinner, music, and fabulous views of the city skyline. Enjoy a fantastic dinner buffet with two entree choices (See menu below) . Gluten-free meals are also available (limited time) . NOTE: If you wish a gluten-free meal, please make sure you order the special gluten-free dinner ticket instead of the regular dinner ticket on or before July 26. ( Gluten Free Menu: Deadline July 26) Entrees Accompaniments (V) Tossed Salad Chef's Selection of Dessert Includes"", 'event_name': 'WORD-FM Faith & Family Dinner Cruise aboard the Gateway Clipper'}",combined_events,"WORD FM hosts a Faith & Family Dinner Cruise aboard the Gateway Clipper Empress, featuring a dinner buffet, music, and panoramic views of Pittsburgh."
"{'date': 'Aug 9, 2024 | 9:00 pm - 11:00 pm', 'description': 'A fun and laughter filled evening of Bingo and comedy, where audience members will be invited to play Bingo between comedy acts.', 'category': 'Entertainment,, Nightlife', 'venue': 'Arcade Comedy Theater 943 Liberty Ave Pittsburgh, PA 15222', 'more_details': 'A fun and laughter filled evening of Bingo and comedy, where audience members will be invited to play Bingo between comedy acts. Featuring acclaimed improv team The Latchkey Kids, hypnotism from Jerome Fitzgerald, and improv from your hosts for the evening, Barbara, a Mother! Laugh, play bingo, win prizes!', 'event_name': 'Barbara, A Mother: Comedy Bingo'}",combined_events,"A fun and laughter-filled evening of Bingo and comedy featuring The Latchkey Kids, Jerome Fitzgerald, and Barbara, a Mother!"
